latitude,longitude,date,capacity,plantid,type,Category
47.9469,-119.8653,1968-10,77.4,3886,Water,Hydro
46.5347,-122.4247,1968-10,150,3918,Water,Hydro
41.7581,-110.5983,1968-10,217.6,4162,Subbituminous Coal,Coal
45.71644,-120.69408,1968-11,135,3082,Water,Hydro
21.388997,-157.961518,1968-11,81.6,766,Residual Fuel Oil,Petroleum
46.5347,-122.4247,1968-11,150,3918,Water,Hydro
39.542985,-121.492188,1968-11,97.7,437,Water,Hydro
39.542985,-121.492188,1968-12,97.7,437,Water,Hydro
39.710833,-79.9275,1968-12,576,3943,Bituminous Coal,Coal
47.9469,-119.8653,1969-01,77.4,3886,Water,Hydro
41.3917,-91.0569,1969-01,75,1167,Subbituminous Coal,Coal
39.542985,-121.492188,1969-02,97.7,437,Water,Hydro
45.71644,-120.69408,1969-02,135,3082,Water,Hydro
30.005067,-90.461694,1969-03,582.2,1402,Natural Gas,Natural Gas
45.71644,-120.69408,1969-03,135,3082,Water,Hydro
43.0303,-87.9233,1969-03,136,4042,Natural Gas,Natural Gas
39.5522,-92.6381,1969-03,272,2168,Refined Coal,Coal
35.5975,-80.9658,1969-05,711,2727,Natural Gas,Natural Gas
39.1306,-94.4778,1969-05,569,2079,Subbituminous Coal,Coal
33.1344,-98.6117,1969-06,387,3490,Natural Gas,Natural Gas
40.096111,-76.6962,1969-06,847.8,3140,Natural Gas,Natural Gas
35.50866,-97.17969,1969-06,443,2951,Natural Gas,Natural Gas
40.591564,-74.200035,1969-06,535.5,2490,Natural Gas,Natural Gas
45.71644,-120.69408,1969-06,135,3082,Water,Hydro
46.5635,-118.5397,1969-06,135,3927,Water,Hydro
37.7328,-99.9497,1969-06,149,1233,Natural Gas,Natural Gas
28.8419,-81.3256,1969-07,436.1,620,Natural Gas,Natural Gas
36.69,-108.4814,1969-07,818.1,2442,Bituminous Coal,Coal
26.6967,-81.7831,1969-07,436.1,612,Natural Gas,Natural Gas
45.71644,-120.69408,1969-08,135,3082,Water,Hydro
45.71644,-120.69408,1969-09,135,3082,Water,Hydro
36.9981,-84.5919,1969-10,230.4,1384,Bituminous Coal,Coal
46.5635,-118.5397,1969-10,135,3927,Water,Hydro
39.330833,-121.191666,1969-10,157.5,454,Water,Hydro
31.0069,-88.0103,1969-12,403.7,3,Bituminous Coal,Coal
43.5211,-76.41,1969-12,641.8,2589,Nuclear,Nuclear
46.5635,-118.5397,1970-02,135,3927,Water,Hydro
45.71644,-120.69408,1970-03,135,3082,Water,Hydro
34.4341,-92.9049,1970-04,552.5,170,Natural Gas,Natural Gas
46.5838,-118.0273,1970-04,135,3926,Water,Hydro
32.848163,-94.547986,1970-05,351,3478,Natural Gas,Natural Gas
30.5661,-87.2244,1970-05,369.7,641,Natural Gas,Natural Gas
45.71644,-120.69408,1970-05,135,3082,Water,Hydro
36.4317,-95.7008,1970-05,473,2963,Natural Gas,Natural Gas
29.2567,-98.3825,1970-05,417,3612,Natural Gas,Natural Gas
40.3842,-79.0611,1970-05,975.5,3118,Bituminous Coal,Coal
35.5975,-80.9658,1970-05,711,2727,Bituminous Coal,Coal
32.8358,-96.5458,1970-06,396.5,3452,Natural Gas,Natural Gas
38.562244,-90.837686,1970-06,573.7,2103,Subbituminous Coal,Coal
41.8389,-79.0056,1970-06,205.9,8225,Water,Hydro
30.2844,-93.2911,1970-07,591.8,1393,Natural Gas,Natural Gas
38.205,-89.8544,1970-07,625.1,889,Subbituminous Coal,Coal
36.69,-108.4814,1970-07,818.1,2442,Bituminous Coal,Coal
43.2777,-77.3099,1970-07,614,6122,Nuclear,Nuclear
21.356395,-158.128853,1970-08,85.8,765,Residual Fuel Oil,Petroleum
41.39,-88.27,1970-08,1009.3,869,Nuclear,Nuclear
33.8264,-80.6228,1970-09,385.9,3297,Bituminous Coal,Coal
37.915,-87.3328,1970-10,323,6705,Bituminous Coal,Coal
27.7944,-82.4036,1970-10,445.5,645,Natural Gas,Natural Gas
39.9242,-87.4244,1970-10,531,1001,Bituminous Coal,Coal
47.065854,-101.213093,1970-10,257,2823,Lignite,Coal
29.75,-94.9256,1970-12,765,3460,Natural Gas,Natural Gas
30.4356,-95.5214,1970-12,271.4,3457,Natural Gas,Natural Gas
44.2806,-87.5369,1970-12,643,4046,Nuclear,Nuclear
38.451753,-107.539299,1970-12,86.6,514,Water,Hydro
45.71644,-120.69408,1970-12,135,3082,Water,Hydro
38.451753,-107.539299,1971-01,86.6,514,Water,Hydro
41.4281,-72.1019,1971-01,414.9,546,Residual Fuel Oil,Petroleum
33.5239,-101.7392,1971-01,247.5,3482,Natural Gas,Natural Gas
46.5838,-118.0273,1971-01,135,3926,Water,Hydro
33.068055,-96.452481,1971-01,113.4,3576,Natural Gas,Natural Gas
45.71644,-120.69408,1971-01,135,3082,Water,Hydro
34.96645,-96.7258,1971-03,567,2956,Natural Gas,Natural Gas
34.4017,-80.1589,1971-03,768.6,3251,Nuclear,Nuclear
34.7981,-82.8872,1971-04,78.8,6517,Water,Hydro
39.8297,-80.8153,1971-05,816.3,3948,Bituminous Coal,Coal
29.9472,-90.1458,1971-05,895.1,1403,Natural Gas,Natural Gas
39.0072,-95.269167,1971-05,403,1250,Subbituminous Coal,Coal
30.4356,-95.5214,1971-05,271.4,3457,Natural Gas,Natural Gas
40.3842,-79.0611,1971-05,975.5,3118,Bituminous Coal,Coal
41.8906,-83.3464,1971-06,817.2,1733,Subbituminous Coal,Coal
45.3338,-93.8493,1971-06,685,1922,Nuclear,Nuclear
38.562244,-90.837686,1971-06,573.7,2103,Subbituminous Coal,Coal
37.78831,-84.71257,1971-07,464,1355,Bituminous Coal,Coal
34.1292,-119.1689,1971-08,806,350,Natural Gas,Natural Gas
38.982697,-120.324503,1971-09,74.1,432,Water,Hydro
38.4731,-81.8233,1971-09,816.3,3935,Bituminous Coal,Coal
39.1281,-119.1322,1971-09,115,2330,Natural Gas,Natural Gas
41.7581,-110.5983,1971-10,326.4,4162,Natural Gas,Natural Gas
41.39,-88.27,1971-10,1009.3,869,Nuclear,Nuclear
31.0069,-88.0103,1971-10,788.8,3,Bituminous Coal,Coal
45.71644,-120.69408,1971-10,135,3082,Water,Hydro
34.1256,-84.9222,1971-10,805.8,703,Bituminous Coal,Coal
33.8264,-80.6228,1971-12,385.9,3297,Bituminous Coal,Coal
45.71644,-120.69408,1971-12,135,3082,Water,Hydro
32.848163,-94.547986,1971-12,351,3478,Natural Gas,Natural Gas
38.4878,-75.8208,1972-01,162,1564,Residual Fuel Oil,Petroleum
29.75,-94.9256,1972-03,765,3460,Natural Gas,Natural Gas
41.0714,-76.6672,1972-03,864.9,3149,Bituminous Coal,Coal
29.308056,-98.3242,1972-04,446,3611,Natural Gas,Natural Gas
33.5648,-92.7917,1972-05,136,203,Natural Gas,Natural Gas
30.1456,-97.2708,1972-05,351,3601,Natural Gas,Natural Gas
39.9242,-87.4244,1972-06,531,1001,Bituminous Coal,Coal
21.356395,-158.128853,1972-06,90.9,765,Residual Fuel Oil,Petroleum
30.4172,-81.5525,1972-06,297.5,667,Bituminous Coal,Coal
30.6739,-91.3556,1972-06,113.6,1464,Natural Gas,Natural Gas
38.4731,-81.8233,1972-06,816.3,3935,Bituminous Coal,Coal
35.22,-81.7594,1972-06,621,2721,Natural Gas,Natural Gas
42.8378,-105.7769,1972-07,360,4158,Subbituminous Coal,Coal
27.819412,-97.419203,1972-07,351,3441,Natural Gas,Natural Gas
31.8047,-106.5472,1972-07,166.5,2444,Natural Gas,Natural Gas
40.923565,-73.342323,1972-07,387,2516,Natural Gas,Natural Gas
32.6581,-98.3103,1972-07,100,3628,Natural Gas,Natural Gas
29.7592,-82.3878,1972-08,75,663,Natural Gas,Natural Gas
39.1781,-76.5268,1972-08,414.7,1554,Disillate Fuel Oil,Petroleum
38.562244,-90.837686,1972-08,621,2103,Subbituminous Coal,Coal
40.5408,-89.6786,1972-09,892.8,879,Subbituminous Coal,Coal
34.1256,-84.9222,1972-09,788.8,703,Bituminous Coal,Coal
41.2044,-73.9689,1972-09,621,2625,Natural Gas,Natural Gas
44.2806,-87.5369,1972-10,643,4046,Nuclear,Nuclear
36.5147,-89.5617,1972-10,650,2167,Refined Coal,Coal
42.610683,-72.471643,1972-11,292,547,Water,Hydro
41.726111,-90.310278,1972-12,1009.3,880,Nuclear,Nuclear
25.4356,-80.3308,1972-12,877.2,621,Nuclear,Nuclear
37.1661,-76.6986,1972-12,847.5,3806,Nuclear,Nuclear
39.384167,-80.3325,1972-12,684,3944,Refined Coal,Coal
43.8942,-86.4447,1973-01,329.8,1713,Water,Hydro
45.614,-121.1346,1973-02,86,3895,Water,Hydro
34.96645,-96.7258,1973-02,567,2956,Natural Gas,Natural Gas
42.610683,-72.471643,1973-02,292,547,Water,Hydro
34.1292,-119.1689,1973-03,806,350,Natural Gas,Natural Gas
36.3903,-87.6539,1973-03,1300,3399,Bituminous Coal,Coal
38.205,-89.8544,1973-03,634.5,889,Subbituminous Coal,Coal
45.614,-121.1346,1973-03,86,3895,Water,Hydro
43.8942,-86.4447,1973-03,329.8,1713,Water,Hydro
41.8906,-83.3464,1973-03,822.6,1733,Subbituminous Coal,Coal
43.8942,-86.4447,1973-04,329.8,1713,Water,Hydro
41.0714,-76.6672,1973-04,893,3149,Natural Gas,Natural Gas
37.9703,-100.8956,1973-04,97.9,1336,Natural Gas,Natural Gas
47.2611,-93.6528,1973-05,364.5,1893,Subbituminous Coal,Coal
30.4392,-89.0286,1973-05,578,2049,Natural Gas,Natural Gas
37.1661,-76.6986,1973-05,847.5,3806,Nuclear,Nuclear
41.8906,-83.3464,1973-05,822.6,1733,Subbituminous Coal,Coal
41.554944,-72.579075,1973-05,414.9,562,Residual Fuel Oil,Petroleum
32.7214,-114.7106,1973-06,72.4,120,Natural Gas,Natural Gas
38.363411,-97.68335,1973-06,72.4,1305,Natural Gas,Natural Gas
37.9111,-87.3275,1973-06,265.2,1012,Bituminous Coal,Coal
36.0875,-115.0507,1973-06,72.4,2322,Natural Gas,Natural Gas
43.8942,-86.4447,1973-06,329.8,1713,Water,Hydro
38.3481,-94.6456,1973-06,873,1241,Subbituminous Coal,Coal
29.9472,-90.1458,1973-06,895.1,1403,Natural Gas,Natural Gas
42.4423,-74.4479,1973-07,250,2691,Water,Hydro
46.755938,-122.859764,1973-07,729.9,3845,Subbituminous Coal,Coal
33.0158,-79.9297,1973-07,659.7,3298,Bituminous Coal,Coal
36.4833,-79.0731,1973-07,745.2,2712,Bituminous Coal,Coal
39.711319,-86.196867,1973-07,463,990,Natural Gas,Natural Gas
34.7939,-82.8986,1973-07,886.7,3265,Nuclear,Nuclear
42.610683,-72.471643,1973-07,292,547,Water,Hydro
38.562244,-90.837686,1973-08,621,2103,Subbituminous Coal,Coal
47.533611,-120.295278,1973-08,125.4,3883,Water,Hydro
39.73886,-75.50384,1973-08,446,593,Natural Gas,Natural Gas
34.5431,-98.3244,1973-08,85,8059,Natural Gas,Natural Gas
30.5661,-87.2244,1973-08,578,641,Natural Gas,Natural Gas
43.8942,-86.4447,1973-08,329.8,1713,Water,Hydro
25.4356,-80.3308,1973-09,760,621,Nuclear,Nuclear
43.8942,-86.4447,1973-10,329.8,1713,Water,Hydro
38.4731,-81.8233,1973-10,1300,3935,Bituminous Coal,Coal
42.610683,-72.471643,1973-10,292,547,Water,Hydro
36.3903,-87.6539,1973-11,1300,3399,Bituminous Coal,Coal
47.533611,-120.295278,1973-11,125.4,3883,Water,Hydro
45.614,-121.1346,1973-11,86,3895,Water,Hydro
32.8358,-96.5458,1973-11,531,3452,Natural Gas,Natural Gas
34.5431,-98.3244,1973-12,85,8059,Natural Gas,Natural Gas
39.384167,-80.3325,1973-12,684,3944,Refined Coal,Coal
45.614,-121.1346,1973-12,86,3895,Water,Hydro
39.2008,-79.2636,1973-12,522,3954,Bituminous Coal,Coal
34.9594,-82.9147,1973-12,193.5,3262,Water,Hydro
33.5239,-101.7392,1974-01,247.5,3482,Natural Gas,Natural Gas
29.308056,-98.3242,1974-01,446,3611,Natural Gas,Natural Gas
44.622,-92.6333,1974-02,593.1,1925,Nuclear,Nuclear
34.5431,-98.3244,1974-02,120,8059,Natural Gas,Natural Gas
38.7497,-85.035,1974-02,556.9,1356,Bituminous Coal,Coal
39.7246,-94.8773,1974-03,85,2098,Natural Gas,Natural Gas
40.3628,-95.6408,1974-03,801,8036,Nuclear,Nuclear
32.3766,-94.6415,1974-04,351,3476,Natural Gas,Natural Gas
33.4622,-84.8986,1974-04,403.7,728,Natural Gas,Natural Gas
35.9978,-95.9567,1974-04,473,4940,Natural Gas,Natural Gas
41.7208,-86.9086,1974-05,540,997,Subbituminous Coal,Coal
38.0906,-97.874722,1974-05,71.2,1248,Natural Gas,Natural Gas
41.2044,-73.9689,1974-05,621,2625,Natural Gas,Natural Gas
27.6064,-97.3117,1974-05,352,4939,Natural Gas,Natural Gas
28.8419,-81.3256,1974-05,436.1,620,Natural Gas,Natural Gas
41.8906,-83.3464,1974-05,817.2,1733,Subbituminous Coal,Coal
43.1,-70.790833,1974-06,414,8002,Residual Fuel Oil,Petroleum
40.08,-74.8917,1974-06,68.3,8012,Disillate Fuel Oil,Petroleum
39.1492,-94.6381,1974-07,72.4,1295,Disillate Fuel Oil,Petroleum
32.7214,-114.7106,1974-07,72.4,120,Disillate Fuel Oil,Petroleum
33.5561,-112.2153,1974-07,71.2,141,Natural Gas,Natural Gas
34.587237,-118.656638,1974-07,271,392,Water,Hydro
40.464851,-80.043761,1974-07,144,3096,Natural Gas,Natural Gas
39.758936,-76.268742,1974-07,1499.4,3166,Nuclear,Nuclear
38.0525,-85.9103,1974-07,355.5,1364,Bituminous Coal,Coal
33.4622,-84.8986,1974-07,403.7,728,Natural Gas,Natural Gas
39.3792,-111.0781,1974-07,517.5,8069,Bituminous Coal,Coal
38.5935,-92.2206,1974-08,68.3,2082,Disillate Fuel Oil,Petroleum
41.6722,-93.6769,1974-08,78.8,8029,Natural Gas,Natural Gas
34.7042,-87.1189,1974-08,1281,46,Nuclear,Nuclear
30.0242,-93.878,1974-08,591.6,3459,Natural Gas,Natural Gas
33.244211,-86.458056,1974-08,952,26,Bituminous Coal,Coal
29.9417,-95.5306,1974-08,113.1,3469,Natural Gas,Natural Gas
36.2811,-80.0603,1974-08,1245.6,8042,Natural Gas,Natural Gas
43.8292,-91.2597,1974-09,78.8,4005,Disillate Fuel Oil,Petroleum
41.573783,-73.966269,1974-09,621,8006,Natural Gas,Natural Gas
39.858,-75.323,1974-09,391,3161,Natural Gas,Natural Gas
34.7939,-82.8986,1974-09,886.7,3265,Nuclear,Nuclear
46.5143,-116.2977,1974-09,259,840,Water,Hydro
28.184444,-82.788611,1974-10,556.2,8048,Natural Gas,Natural Gas
33.3325,-111.7503,1974-10,103.5,8068,Natural Gas,Natural Gas
44.622,-92.6333,1974-10,593.1,1925,Nuclear,Nuclear
42.6839,-72.9599,1974-10,333,8005,Water,Hydro
38.9347,-82.1158,1974-10,1300,8102,Bituminous Coal,Coal
39.5625,-119.525,1974-10,119.8,2336,Natural Gas,Natural Gas
41.7378,-108.7875,1974-11,577.9,8066,Natural Gas,Natural Gas
41.6722,-93.6769,1974-11,78.8,8029,Natural Gas,Natural Gas
43.8292,-91.2597,1974-11,78.8,4005,Disillate Fuel Oil,Petroleum
35.311,-93.2351,1974-12,902.5,8055,Nuclear,Nuclear
41.573783,-73.966269,1974-12,621,8006,Natural Gas,Natural Gas
34.1256,-84.9222,1974-12,952,703,Bituminous Coal,Coal
39.384167,-80.3325,1974-12,684,3944,Refined Coal,Coal
33.3325,-111.7503,1974-12,103.5,8068,Natural Gas,Natural Gas
21.356395,-158.128853,1974-12,134.9,765,Residual Fuel Oil,Petroleum
39.6125,-97.2778,1974-12,85,8037,Natural Gas,Natural Gas
34.7939,-82.8986,1974-12,893.3,3265,Nuclear,Nuclear
39.758936,-76.268742,1974-12,1377,3166,Nuclear,Nuclear
43.644996,-83.840074,1975-01,692.5,1702,Natural Gas,Natural Gas
33.35,-91.1167,1975-01,781.4,8054,Natural Gas,Natural Gas
34.7042,-87.1189,1975-03,1281,46,Nuclear,Nuclear
33.33184,-79.357236,1975-03,315,6249,Bituminous Coal,Coal
38.372222,-87.765833,1975-04,667.9,6113,Bituminous Coal,Coal
43.4864,-89.4203,1975-05,556,8023,Subbituminous Coal,Coal
39.1128,-84.8036,1975-05,557.1,2832,Bituminous Coal,Coal
45.303652,-96.510067,1975-05,450,6098,Subbituminous Coal,Coal
42.4407,-92.4205,1975-05,71.2,6063,Natural Gas,Natural Gas
33.3325,-111.7503,1975-05,103.5,8068,Natural Gas,Natural Gas
38.5444,-76.6861,1975-05,659,1571,Natural Gas,Natural Gas
38.8615,-94.2982,1975-05,71.2,6074,Natural Gas,Natural Gas
34.9594,-82.9147,1975-05,193.5,3262,Water,Hydro
39.1228,-94.5606,1975-05,71.2,2081,Disillate Fuel Oil,Petroleum
38.4344,-76.4417,1975-05,918,6011,Nuclear,Nuclear
33.5561,-112.2153,1975-05,80.5,141,Natural Gas,Natural Gas
42.32517,-96.37971,1975-05,584.1,1091,Subbituminous Coal,Coal
38.0906,-97.874722,1975-06,129,1248,Disillate Fuel Oil,Petroleum
38.2081,-104.5747,1975-06,396,470,Subbituminous Coal,Coal
43.4586,-76.5319,1975-06,901.8,2594,Residual Fuel Oil,Petroleum
34.96645,-96.7258,1975-06,567,2956,Natural Gas,Natural Gas
46.5143,-116.2977,1975-06,103,840,Water,Hydro
31.395,-92.716667,1975-06,445.5,6190,Natural Gas,Natural Gas
41.283997,-72.904323,1975-07,460,6156,Residual Fuel Oil,Petroleum
36.3156,-86.4006,1975-07,81.3,3403,Natural Gas,Natural Gas
38.9347,-82.1158,1975-07,1300,8102,Bituminous Coal,Coal
34.6121,-84.6733,1975-07,125,6130,Water,Hydro
36.43725,-99.22543,1975-07,135,3008,Natural Gas,Natural Gas
40.7316,-96.7364,1975-07,72.4,6373,Natural Gas,Natural Gas
41.975604,-86.565206,1975-08,1152,6000,Nuclear,Nuclear
31.983587,-106.431777,1975-08,85,3456,Natural Gas,Natural Gas
31.983587,-106.431777,1975-08,120,3456,Natural Gas,Natural Gas
48.4098,-115.3143,1975-08,105,6172,Water,Hydro
32.6581,-98.3103,1975-08,200,3628,Natural Gas,Natural Gas
47.957511,-118.977323,1975-09,600,6163,Water,Hydro
46.5143,-116.2977,1975-09,103,840,Water,Hydro
29.998884,-90.47684,1975-10,445.5,8056,Natural Gas,Natural Gas
48.4098,-115.3143,1975-10,105,6172,Water,Hydro
40.797762,-75.105416,1975-10,850.5,3148,Natural Gas,Natural Gas
29.9417,-95.5306,1975-11,85,3469,Natural Gas,Natural Gas
34.1256,-84.9222,1975-11,952,703,Bituminous Coal,Coal
34.6121,-84.6733,1975-11,125,6130,Water,Hydro
33.9597,-78.0114,1975-11,1001.6,6014,Nuclear,Nuclear
38.777,-122.745,1975-12,110,286,Geothermal,Geothermal
41.3107,-72.1677,1975-12,909.9,566,Nuclear,Nuclear
36.2811,-80.0603,1975-12,1245.6,8042,Natural Gas,Natural Gas
47.280769,-101.321213,1975-12,440,2817,Lignite,Coal
46.249801,-118.879838,1975-12,111,3925,Water,Hydro
41.7378,-108.7875,1975-12,586.2,8066,Natural Gas,Natural Gas
31.9342,-82.3447,1975-12,924,6051,Nuclear,Nuclear
40.5408,-89.6786,1975-12,892.8,879,Subbituminous Coal,Coal
41.8653,-71.1061,1975-12,95,1682,Natural Gas,Natural Gas
41.7694,-70.5097,1976-01,580,1599,Residual Fuel Oil,Petroleum
48.4098,-115.3143,1976-01,105,6172,Water,Hydro
32.714224,-103.301469,1976-01,86.9,2446,Natural Gas,Natural Gas
35.29816,-101.747187,1976-01,360,6193,Subbituminous Coal,Coal
41.4281,-96.4623,1976-01,91.5,2240,Subbituminous Coal,Coal
46.249801,-118.879838,1976-02,111,3925,Water,Hydro
37.6461,-87.5019,1976-03,98.8,1383,Natural Gas,Natural Gas
47.957511,-118.977323,1976-04,600,6163,Water,Hydro
45.3808,-93.8931,1976-04,765.3,6090,Subbituminous Coal,Coal
48.4098,-115.3143,1976-04,105,6172,Water,Hydro
38.372222,-87.765833,1976-05,667.9,6113,Bituminous Coal,Coal
35.9978,-95.9567,1976-05,473,4940,Natural Gas,Natural Gas
27.348611,-80.246389,1976-05,1080,6045,Nuclear,Nuclear
37.9703,-100.8956,1976-05,71.2,1336,Natural Gas,Natural Gas
39.858,-75.323,1976-06,391,3161,Natural Gas,Natural Gas
39.1228,-94.5606,1976-06,71.2,2081,Disillate Fuel Oil,Petroleum
33.4417,-112.1583,1976-06,132,117,Natural Gas,Natural Gas
38.363411,-97.68335,1976-06,71.2,1305,Disillate Fuel Oil,Petroleum
33.068055,-96.452481,1976-06,156.6,3576,Natural Gas,Natural Gas
37.151706,-93.38804,1976-06,194,6195,Subbituminous Coal,Coal
34.587237,-118.656638,1976-07,271,392,Water,Hydro
27.6064,-97.3117,1976-07,351,4939,Natural Gas,Natural Gas
43.52139,-76.408394,1976-08,883.3,6110,Nuclear,Nuclear
40.6219,-80.4336,1976-09,923.4,6040,Nuclear,Nuclear
40.4856,-107.185,1976-09,275.4,525,Bituminous Coal,Coal
41.7378,-108.7875,1976-09,577.9,8066,Subbituminous Coal,Coal
32.7283,-97.2192,1976-10,455,3491,Natural Gas,Natural Gas
27.6058,-82.3456,1976-10,863.3,6042,Natural Gas,Natural Gas
47.957511,-118.977323,1976-12,600,6163,Water,Hydro
29.822201,-95.219429,1976-12,72,3464,Natural Gas,Natural Gas
34.7042,-87.1189,1977-03,1292,46,Nuclear,Nuclear
33.05522,-94.839993,1977-03,558,6139,Subbituminous Coal,Coal
40.797762,-75.105416,1977-03,850.5,3148,Natural Gas,Natural Gas
33.9597,-78.0114,1977-03,1001.6,6014,Nuclear,Nuclear
38.7497,-85.035,1977-04,556.3,1356,Bituminous Coal,Coal
47.065854,-101.213093,1977-04,477,2823,Lignite,Coal
38.4344,-76.4417,1977-04,932.4,6011,Nuclear,Nuclear
38.3481,-94.6456,1977-05,725.9,1241,Subbituminous Coal,Coal
32.2606,-94.5706,1977-05,793.2,6146,Subbituminous Coal,Coal
39.1228,-94.5606,1977-05,71.2,2081,Disillate Fuel Oil,Petroleum
40.565833,-75.163889,1977-05,135,2393,Natural Gas,Natural Gas
39.4625,-75.5358,1977-06,1170,2410,Nuclear,Nuclear
34.587237,-118.656638,1977-06,271,392,Water,Hydro
34.6121,-84.6733,1977-06,125,6130,Water,Hydro
38.8615,-94.2982,1977-06,71.2,6074,Natural Gas,Natural Gas
39.3792,-111.0781,1977-06,498,8069,Bituminous Coal,Coal
30.4172,-81.5525,1977-06,563.7,667,Natural Gas,Natural Gas
36.5147,-89.5617,1977-06,650,2167,Refined Coal,Coal
33.33184,-79.357236,1977-07,315,6249,Bituminous Coal,Coal
47.9951,-119.6404,1977-07,95,3921,Water,Hydro
30.22612,-93.295173,1977-08,73.1,50489,Natural Gas,Natural Gas
47.9951,-119.6404,1977-08,95,3921,Water,Hydro
39.1492,-94.6381,1977-08,71.2,1295,Disillate Fuel Oil,Petroleum
34.6121,-84.6733,1977-09,125,6130,Water,Hydro
43.644996,-83.840074,1977-09,709.8,1702,Natural Gas,Natural Gas
38.7,-83.8181,1977-09,357.6,6041,Bituminous Coal,Coal
30.5322,-88.5553,1977-09,548.3,6073,Subbituminous Coal,Coal
40.2522,-80.6486,1977-09,650,2828,Bituminous Coal,Coal
30.4522,-84.4,1977-10,259.2,688,Natural Gas,Natural Gas
32.7283,-97.2192,1977-10,455,3491,Natural Gas,Natural Gas
38.9361,-88.2781,1977-11,617.4,6017,Subbituminous Coal,Coal
41.5967,-83.0861,1977-11,925.2,6149,Nuclear,Nuclear
38.5281,-87.2525,1977-11,670.9,994,Bituminous Coal,Coal
46.172401,-123.17392,1977-11,176.4,8073,Natural Gas,Natural Gas
35.0847,-98.23,1977-11,105.1,3006,Natural Gas,Natural Gas
47.9951,-119.6404,1977-11,95,3921,Water,Hydro
36.9614,-84.27,1977-11,70,6171,Water,Hydro
29.4828,-95.6311,1977-12,734.1,3470,Subbituminous Coal,Coal
47.96048,-115.73361,1977-12,114,2199,Water,Hydro
35.76135,-95.28732,1977-12,572,2952,Natural Gas,Natural Gas
40.923565,-73.342323,1977-12,387,2516,Natural Gas,Natural Gas
31.2231,-85.1116,1977-12,888.2,6001,Nuclear,Nuclear
27.6058,-82.3456,1977-12,863.3,6042,Natural Gas,Natural Gas
35.0847,-98.23,1977-12,105.1,3006,Natural Gas,Natural Gas
35.29816,-101.747187,1978-01,360,6193,Subbituminous Coal,Coal
42.4407,-92.4205,1978-01,103.9,6063,Natural Gas,Natural Gas
43.7508,-70.1567,1978-01,632.4,1507,Residual Fuel Oil,Petroleum
42.4407,-92.4205,1978-01,89,6063,Natural Gas,Natural Gas
46.5838,-118.0273,1978-02,135,3926,Water,Hydro
39.1128,-84.8036,1978-02,557.7,2832,Bituminous Coal,Coal
37.1385,-94.1041,1978-03,129,6223,Natural Gas,Natural Gas
38.372222,-87.765833,1978-03,667.9,6113,Bituminous Coal,Coal
46.659503,-117.429385,1978-04,135,6175,Water,Hydro
47.957511,-118.977323,1978-05,805,6163,Water,Hydro
32.2606,-94.5706,1978-05,793.2,6146,Subbituminous Coal,Coal
36.2561,-94.5241,1978-05,558,6138,Subbituminous Coal,Coal
43.4864,-89.4203,1978-05,556,8023,Subbituminous Coal,Coal
35.8628,-76.7831,1978-06,72,50189,Wood Waste Solids,Biofuel
30.22612,-93.295173,1978-06,73.1,50489,Natural Gas,Natural Gas
39.1747,-111.0289,1978-06,488.3,6165,Bituminous Coal,Coal
