record_id,species,flock,nbirds,latitude,longitude,date,isoCountry
1287,Whooping_Crane,4,2,41.08333,-87.75,2017-03-01,US
1288,Whooping_Crane,4,3,40.8988030821226,-88.61651594931696,2017-10-01,US
1289,Whooping_Crane,4,2,38.99433,-87.17,2018-03-01,US
1290,Whooping_Crane,4,2,38.99433,-87.17,2018-11-01,US
1291,Whooping_Crane,20,1,28.75,-82.58,2009-01-01,US
1292,Whooping_Crane,20,1,44.08332999999999,-90.08,2010-10-01,US
1293,Whooping_Crane,20,1,44.08333,-90.25,2018-09-01,US
1294,Whooping_Crane,20,3,38.91667000000001,-87.08,2018-11-01,US
1295,Whooping_Crane,22,1,28.75,-82.58,2010-01-01,US
1296,Whooping_Crane,22,1,44.08332999999999,-90.08,2010-10-01,US
1297,Whooping_Crane,22,2,38.75,-87.75,2017-02-01,US
1298,Whooping_Crane,3,10,29.750000000000014,-92.58,2011-02-01,US
1299,Whooping_Crane,3,2,30.497336867578927,-91.60066855253596,2011-05-01,US
1300,Whooping_Crane,3,1,29.880740000000007,-92.52,2011-06-01,US
1301,Whooping_Crane,3,3,30.354769999988488,-92.77,2011-10-01,US
1302,Whooping_Crane,3,1,30.349929999999993,-92.77,2011-11-01,US
1303,Whooping_Crane,3,1,29.880740000000007,-92.52,2012-05-01,US
1304,Whooping_Crane,3,1,32.01488,-93.34,2013-04-01,US
1305,Whooping_Crane,3,1,30.349929999999993,-92.77,2014-02-01,US
1306,Whooping_Crane,10,2,60.083330000000004,-113.75,2011-08-01,CA
1307,Whooping_Crane,10,1,28.25,-96.91,2014-01-01,US
1308,Whooping_Crane,10,4,28.25,-96.91,2014-02-01,US
1309,Whooping_Crane,10,4,28.25,-96.91,2018-01-01,US
1310,Whooping_Crane,10,7,28.25,-96.91,2020-02-01,US
1311,Whooping_Crane,10,4,28.25,-96.91,2020-03-01,US
1312,Whooping_Crane,10,2,52.921405111288735,-106.85000654059296,2022-10-01,CA
1313,Whooping_Crane,10,1,28.08333,-96.91,2023-01-01,US
1314,Whooping_Crane,10,1,28.08333,-96.91,2023-03-01,US
1315,Whooping_Crane,7,7,29.750000000000007,-92.58,2011-12-01,US
1316,Whooping_Crane,7,1,29.880740000000007,-92.52,2012-02-01,US
1317,Whooping_Crane,7,1,29.880740000000007,-92.52,2012-03-01,US
1318,Whooping_Crane,7,1,29.95443,-92.28,2012-07-01,US
1319,Whooping_Crane,7,1,30.018510000000003,-92.26,2012-08-01,US
1320,Whooping_Crane,7,1,30.349929999999993,-92.77,2014-02-01,US
1321,Whooping_Crane,7,1,29.880740000000007,-92.52,2014-05-01,US
1322,Whooping_Crane,7,1,30.91667,-92.25,2018-07-01,US
1323,Whooping_Crane,15,2,60.083330000000004,-113.75,2012-07-01,CA
1324,Whooping_Crane,15,1,60.083330000000004,-113.75,2012-08-01,CA
1325,Whooping_Crane,15,1,29.083330000000004,-95.25,2013-11-01,US
1326,Whooping_Crane,15,1,52.08333,-105.75,2017-10-01,CA
1327,Whooping_Crane,15,3,28.25,-96.91,2019-02-01,US
1328,Whooping_Crane,15,1,28.083330000000004,-96.91,2019-03-01,US
1329,Whooping_Crane,15,2,28.25,-96.91,2021-01-01,US
1330,Whooping_Crane,5,8,29.750000000000007,-92.58,2012-12-01,US
1331,Whooping_Crane,5,1,30.245200000000004,-92.25,2013-02-01,US
1332,Whooping_Crane,5,1,29.79605,-93.11,2013-05-01,US
1333,Whooping_Crane,5,1,29.66133,-92.68,2013-08-01,US
1334,Whooping_Crane,5,1,30.23492999999999,-92.26,2013-11-01,US
1335,Whooping_Crane,5,1,30.416669999999996,-93.25,2014-08-01,US
1336,Whooping_Crane,5,1,29.75,-92.58,2017-04-01,US
1337,Whooping_Crane,5,1,29.916670000000003,-92.41,2017-12-01,US
1338,Whooping_Crane,5,1,30.416669999999996,-92.75,2019-02-01,US
1339,Whooping_Crane,23,1,28.25,-96.91,2013-01-01,US
1340,Whooping_Crane,23,3,28.25,-96.91,2014-01-01,US
1341,Whooping_Crane,23,1,28.25,-96.91,2017-11-01,US
1342,Whooping_Crane,12,5,29.750000000000007,-92.58,2013-12-01,US
1343,Whooping_Crane,12,1,29.880740000000007,-92.52,2014-04-01,US
1344,Whooping_Crane,12,1,29.880740000000007,-92.52,2014-06-01,US
1345,Whooping_Crane,12,1,30.083330000000004,-92.58,2014-11-01,US
1346,Whooping_Crane,12,1,29.916670000000003,-92.58,2016-07-01,US
1347,Whooping_Crane,12,1,30.416669999999996,-92.75,2023-01-01,US
1348,Whooping_Crane,13,5,30.083330000000004,-84.25,2014-01-01,US
1349,Whooping_Crane,13,3,43.57555,-88.63,2014-08-01,US
1350,Whooping_Crane,13,3,30.083353730138445,-84.31857142129613,2015-01-01,US
1351,Whooping_Crane,13,1,41.58333,-89.41,2017-03-01,US
1352,Whooping_Crane,2,8,29.750000000000007,-92.58,2014-12-01,US
1353,Whooping_Crane,2,1,30.25,-92.75,2015-08-01,US
1354,Whooping_Crane,2,1,30.25,-92.75,2015-09-01,US
1355,Whooping_Crane,2,2,30.03577,-94.42,2016-01-01,US
1356,Whooping_Crane,2,1,30.416669999999996,-92.91,2016-02-01,US
1357,Whooping_Crane,2,6,29.75,-92.75,2016-12-01,US
1358,Whooping_Crane,2,1,30.416669999999996,-92.75,2017-04-01,US
1359,Whooping_Crane,2,1,30.416669999999996,-92.75,2017-05-01,US
1360,Whooping_Crane,2,1,29.75,-94.25,2017-08-01,US
1361,Whooping_Crane,2,1,30.083330000000004,-93.58000000000001,2017-12-01,US
1362,Whooping_Crane,2,1,29.916670000000003,-94.41,2019-07-01,US
1363,Whooping_Crane,2,1,29.916670000000003,-92.58,2021-03-01,US
1364,Whooping_Crane,2,1,29.916670000000003,-92.58,2021-05-01,US
1365,Whooping_Crane,2,1,29.75,-92.58,2021-11-01,US
1366,Whooping_Crane,2,3,30.083330000000004,-93.08,2023-01-01,US
1367,Whooping_Crane,8,7,43.58333,-88.58,2015-10-01,US
1368,Whooping_Crane,8,1,41.20584,-87.09,2016-01-01,US
1369,Whooping_Crane,8,4,37.91667,-89.91,2016-02-01,US
1370,Whooping_Crane,8,4,37.91667,-89.91,2016-08-01,US
1371,Whooping_Crane,8,1,37.92144,-89.92,2016-12-01,US
1372,Whooping_Crane,8,1,41.41667000000001,-86.75,2017-03-01,US
1373,Whooping_Crane,8,1,44.25,-88.75,2017-04-01,US
1374,Whooping_Crane,8,1,37.92144,-89.92,2019-01-01,US
1375,Whooping_Crane,8,1,43.57555,-88.63,2019-06-01,US
1376,Whooping_Crane,8,1,37.91366,-89.92,2019-12-01,US
1377,Whooping_Crane,8,1,43.58332999999999,-88.75,2021-10-01,US
1378,Whooping_Crane,8,1,43.47777,-88.63,2022-03-01,US
1379,Whooping_Crane,8,1,41.08333,-87.08,2024-01-01,US
1380,Whooping_Crane,21,3,29.75,-92.58,2015-12-01,US
1381,Whooping_Crane,21,1,29.75,-92.41,2016-02-01,US
1382,Whooping_Crane,21,2,30.00010287602865,-92.41541566614127,2016-05-01,US
1383,Whooping_Crane,11,6,29.750000000000007,-92.58,2016-12-01,US
1384,Whooping_Crane,11,1,30.083330000000004,-92.91,2017-08-01,US
1385,Whooping_Crane,11,1,29.916670000000003,-92.41,2017-09-01,US
1386,Whooping_Crane,11,1,29.916670000000003,-92.41,2017-10-01,US
1387,Whooping_Crane,11,1,29.916670000000003,-92.41,2018-06-01,US
1388,Whooping_Crane,11,1,30.25,-92.25,2018-11-01,US
1389,Whooping_Crane,11,1,29.916670000000003,-92.58,2022-01-01,US
1390,Whooping_Crane,16,4,43.91667000000001,-89.08000000000001,2017-09-01,US
1391,Whooping_Crane,16,2,42.08332999999999,-88.58,2018-10-01,US
1392,Whooping_Crane,16,1,38.99433,-87.17,2018-11-01,US
1393,Whooping_Crane,16,1,34.91667,-85.91,2019-01-01,US
1394,Whooping_Crane,16,1,41.19308999999999,-87.05000000000001,2019-11-01,US
1395,Whooping_Crane,17,4,43.91667000000001,-89.08000000000001,2017-09-01,US
1396,Whooping_Crane,17,2,44.416669999999996,-88.25,2018-06-01,US
1397,Whooping_Crane,17,1,31.91667,-83.91,2019-01-01,US
1398,Whooping_Crane,17,1,39.58333,-88.41,2020-03-01,US
1399,Whooping_Crane,17,1,41.25000000000001,-87.25,2024-02-01,US
1400,Whooping_Crane,14,5,29.75,-92.75,2017-11-01,US
1401,Whooping_Crane,14,1,30.083330000000004,-94.41,2018-07-01,US
1402,Whooping_Crane,14,1,30.08333,-92.41,2019-03-01,US
1403,Whooping_Crane,14,1,29.916670000000003,-94.41,2021-04-01,US
1404,Whooping_Crane,14,1,29.916670000000003,-92.58,2021-05-01,US
1405,Whooping_Crane,14,1,29.916670000000003,-92.58,2021-09-01,US
1406,Whooping_Crane,24,2,29.75,-92.75,2018-11-01,US
1407,Whooping_Crane,24,1,30.08333,-92.41,2019-02-01,US
1408,Whooping_Crane,24,1,31.08333,-96.25,2019-06-01,US
1409,Golden_eagle,0,1,40.91667,-105.08,1960-05-01,US
1410,Golden_eagle,0,1,40.75,-105.08,1960-06-01,US
1411,Golden_eagle,0,1,41.08333,-105.41,1960-06-01,US
1412,Golden_eagle,0,1,41.41667,-104.75,1960-12-01,US
1413,Golden_eagle,0,1,42.91667,-106.25,1960-07-01,US
1414,Golden_eagle,0,1,42.91667,-106.25,1961-01-01,US
1415,Golden_eagle,0,1,62.416669999999996,-114.41,1960-07-01,CA
1416,Golden_eagle,0,1,37.41667,-121.91,1961-05-01,US
1417,Golden_eagle,0,1,37.41667,-121.41000000000001,1969-09-01,US
1418,Golden_eagle,0,1,46.583330000000004,-103.58,1961-06-01,US
1419,Golden_eagle,0,1,45.91667,-103.58,1961-12-01,US
1420,Golden_eagle,0,1,47.25,-103.41,1961-06-01,US
1421,Golden_eagle,0,1,46.583330000000004,-104.08,1962-05-01,US
1422,Golden_eagle,0,1,44.25,-105.41,1962-06-01,US
1423,Golden_eagle,0,2,45.91667,-110.58,1963-06-01,US
1424,Golden_eagle,0,2,45.91667,-110.58,1963-06-01,US
1425,Golden_eagle,0,1,41.58333,-107.25000000000001,1963-06-01,US
1426,Golden_eagle,0,1,41.75,-107.41,1966-10-01,US
1427,Golden_eagle,0,2,45.41667,-110.91,1963-06-01,US
1428,Golden_eagle,0,2,45.41667,-110.75,1963-06-01,US
1429,Golden_eagle,0,2,45.91667,-110.58,1963-06-01,US
1430,Golden_eagle,0,2,45.91667,-110.58,1963-06-01,US
1431,Golden_eagle,0,2,45.91667,-110.58,1963-06-01,US
1432,Golden_eagle,0,2,45.91667,-110.58,1963-06-01,US
1433,Golden_eagle,0,2,45.41667,-110.91,1963-06-01,US
1434,Golden_eagle,0,1,50.91667,-107.08000000000001,1963-07-01,CA
1435,Golden_eagle,0,1,46.083330000000004,-98.08000000000001,1963-10-01,US
1436,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1437,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1438,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1439,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1440,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1441,Golden_eagle,0,2,45.41667,-110.75,1963-07-01,US
1442,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1443,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1444,Golden_eagle,0,1,45.91667,-110.58,1963-07-01,US
1445,Golden_eagle,0,1,45.58333,-110.08,1963-10-01,US
1446,Golden_eagle,0,2,45.91667,-110.58,1963-07-01,US
1447,Golden_eagle,0,1,45.91667,-94.25,1963-11-01,US
1448,Golden_eagle,0,1,40.75,-105.08,1964-05-01,US
1449,Golden_eagle,0,1,40.75,-105.08,1964-06-01,US
1450,Golden_eagle,0,1,46.91667,-103.58,1964-05-01,US
1451,Golden_eagle,0,1,46.41667,-105.75,1966-05-01,US
1452,Golden_eagle,0,1,50.58333,-107.58,1964-06-01,CA
1453,Golden_eagle,0,1,43.08333,-106.25,1964-06-01,US
1454,Golden_eagle,0,1,42.75,-106.58,1964-08-01,US
1455,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1456,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1457,Golden_eagle,0,2,45.41667,-110.91,1964-06-01,US
1458,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1459,Golden_eagle,0,2,45.58333,-110.25,1964-06-01,US
1460,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1461,Golden_eagle,0,2,45.58333,-110.25,1964-06-01,US
1462,Golden_eagle,0,2,45.41667,-110.91,1964-06-01,US
1463,Golden_eagle,0,1,44.08333,-108.25,1964-06-01,US
1464,Golden_eagle,0,1,43.58333,-108.25,1965-02-01,US
1465,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1466,Golden_eagle,0,2,45.75,-110.25,1964-06-01,US
1467,Golden_eagle,0,2,45.75,-110.25,1964-06-01,US
1468,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1469,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1470,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1471,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1472,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1473,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1474,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1475,Golden_eagle,0,2,45.75,-110.25,1964-06-01,US
1476,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1477,Golden_eagle,0,2,45.75,-110.25,1964-06-01,US
1478,Golden_eagle,0,2,45.75,-110.25,1964-06-01,US
1479,Golden_eagle,0,2,45.91667,-111.75000000000001,1964-06-01,US
1480,Golden_eagle,0,2,45.91667,-111.75000000000001,1964-06-01,US
1481,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1482,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1483,Golden_eagle,0,1,43.25,-106.41,1964-06-01,US
1484,Golden_eagle,0,1,42.416669999999996,-103.58,1965-04-01,US
1485,Golden_eagle,0,1,42.416669999999996,-105.08,1964-06-01,US
1486,Golden_eagle,0,1,44.91667000000001,-106.25,1967-07-01,US
1487,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1488,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1489,Golden_eagle,0,2,45.91667,-110.58,1964-06-01,US
1490,Golden_eagle,0,1,30.083330000000004,-99.41,1964-12-01,US
1491,Golden_eagle,0,2,45.91667,-110.58,1964-07-01,US
1492,Golden_eagle,0,2,45.41667,-110.75,1964-07-01,US
1493,Golden_eagle,0,2,45.41667,-110.91,1964-07-01,US
1494,Golden_eagle,0,2,45.41667,-110.91,1964-07-01,US
1495,Golden_eagle,0,1,37.25,-104.58,1965-05-01,US
1496,Golden_eagle,0,1,38.08333,-103.25,1966-11-01,US
1497,Golden_eagle,0,1,39.75000000000001,-105.25,1965-05-01,US
1498,Golden_eagle,0,2,45.58333,-110.25,1965-06-01,US
1499,Golden_eagle,0,2,45.41667,-110.75,1965-06-01,US
1500,Golden_eagle,0,1,40.75000000000001,-105.25,1965-06-01,US
1501,Golden_eagle,0,1,40.75000000000001,-105.25,1965-06-01,US
1502,Golden_eagle,0,1,40.58333,-105.08,1965-10-01,US
1503,Golden_eagle,0,2,45.91667,-110.58,1965-06-01,US
1504,Golden_eagle,0,2,45.58333,-110.25,1965-06-01,US
1505,Golden_eagle,0,2,45.58333,-110.25,1965-06-01,US
1506,Golden_eagle,0,2,45.91667,-110.58,1965-06-01,US
1507,Golden_eagle,0,2,45.41667,-110.75,1965-06-01,US
1508,Golden_eagle,0,2,45.91667,-110.58,1965-06-01,US
1509,Golden_eagle,0,2,45.58333,-110.25,1965-06-01,US
1510,Golden_eagle,0,2,45.58333,-110.25,1965-06-01,US
1511,Golden_eagle,0,2,45.91667,-110.58,1965-06-01,US
1512,Golden_eagle,0,1,45.58333,-110.58,1968-10-01,US
1513,Golden_eagle,0,2,45.91667,-110.58,1965-06-01,US
1514,Golden_eagle,0,1,45.91667,-103.41,1965-06-01,US
1515,Golden_eagle,0,1,43.08333,-97.08,1965-11-01,US
1516,Golden_eagle,0,2,45.91667,-110.58,1965-06-01,US
1517,Golden_eagle,0,2,45.41667,-110.75,1965-07-01,US
1518,Golden_eagle,0,1,49.41667000000001,-105.08,1965-07-01,CA
1519,Golden_eagle,0,1,38.25,-100.91,1965-11-01,US
1520,Golden_eagle,0,2,45.58333,-110.25,1965-07-01,US
1521,Golden_eagle,0,1,39.41667,-104.91,1965-07-01,US
1522,Golden_eagle,0,2,45.91667,-110.58,1965-07-01,US
1523,Golden_eagle,0,2,45.91667,-110.58,1965-07-01,US
1524,Golden_eagle,0,1,60.083330000000004,-111.91,1965-09-01,CA
1525,Golden_eagle,0,1,37.583330000000004,-104.75,1966-05-01,US
1526,Golden_eagle,0,1,37.583330000000004,-102.58000000000001,1970-08-01,US
1527,Golden_eagle,0,1,39.75000000000001,-105.25,1966-05-01,US
1528,Golden_eagle,0,1,38.91667,-104.75,1972-04-01,US
1529,Golden_eagle,0,1,39.75000000000001,-105.25,1966-05-01,US
1530,Golden_eagle,0,1,40.58333,-104.91,1967-02-01,US
1531,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1532,Golden_eagle,0,2,45.41667,-110.75,1966-06-01,US
1533,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1534,Golden_eagle,0,2,45.41667,-110.75,1966-06-01,US
1535,Golden_eagle,0,1,40.91667,-103.41,1966-06-01,US
1536,Golden_eagle,0,1,41.08333,-103.75,1966-10-01,US
1537,Golden_eagle,0,1,40.91667,-103.41,1966-06-01,US
1538,Golden_eagle,0,1,41.08333,-103.91,1968-10-01,US
1539,Golden_eagle,0,1,40.91667000000001,-104.58,1966-06-01,US
1540,Golden_eagle,0,1,40.91667,-104.08,1976-03-01,US
1541,Golden_eagle,0,2,45.41667,-110.75,1966-06-01,US
1542,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1543,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1544,Golden_eagle,0,1,40.91667,-104.08,1966-06-01,US
1545,Golden_eagle,0,1,40.75000000000001,-103.91,1977-06-01,US
1546,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1547,Golden_eagle,0,1,45.25,-108.91,1967-04-01,US
1548,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1549,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1550,Golden_eagle,0,2,45.41667,-110.75,1966-06-01,US
1551,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1552,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1553,Golden_eagle,0,2,45.75,-110.25,1966-06-01,US
1554,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1555,Golden_eagle,0,1,43.58333,-121.24999999999999,1966-06-01,US
1556,Golden_eagle,0,1,43.25,-118.91000000000001,1966-09-01,US
1557,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1558,Golden_eagle,0,2,45.91667,-110.58,1966-06-01,US
1559,Golden_eagle,0,1,50.58333,-107.58,1966-06-01,CA
1560,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1561,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1562,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1563,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1564,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1565,Golden_eagle,0,2,45.58333,-110.25,1966-07-01,US
1566,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1567,Golden_eagle,0,2,45.91667,-110.58,1966-07-01,US
1568,Golden_eagle,0,2,45.58333,-110.25,1966-07-01,US
1569,Golden_eagle,0,1,45.58333,-110.25,1966-09-01,US
1570,Golden_eagle,0,1,43.58333,-87.75,1966-10-01,US
1571,Golden_eagle,0,1,52.41667,-110.25,1973-04-01,CA
1572,Golden_eagle,0,1,43.08333,-115.91,1967-05-01,US
1573,Golden_eagle,0,1,42.916669999999996,-115.91,1978-06-01,US
1574,Golden_eagle,0,1,43.91667,-120.91000000000001,1967-05-01,US
1575,Golden_eagle,0,1,44.416669999999996,-121.41000000000001,1968-03-01,US
1576,Golden_eagle,0,1,40.75000000000001,-105.25,1967-05-01,US
1577,Golden_eagle,0,1,40.91667,-104.75,1967-12-01,US
1578,Golden_eagle,0,1,43.08333,-115.41,1967-06-01,US
1579,Golden_eagle,0,1,42.91667,-115.25,1968-07-01,US
1580,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1581,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1582,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1583,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1584,Golden_eagle,0,1,42.91667,-115.41,1967-06-01,US
1585,Golden_eagle,0,1,42.75,-114.91,1971-12-01,US
1586,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1587,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1588,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1589,Golden_eagle,0,1,50.58333,-107.58,1967-06-01,CA
1590,Golden_eagle,0,1,50.91667,-107.08000000000001,1968-06-01,CA
1591,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1592,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1593,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1594,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1595,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1596,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1597,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1598,Golden_eagle,0,1,42.91667,-118.74999999999999,1967-06-01,US
1599,Golden_eagle,0,1,39.58333,-122.25,1969-01-01,US
1600,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1601,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1602,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1603,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1604,Golden_eagle,0,2,45.75,-110.91,1967-06-01,US
1605,Golden_eagle,0,2,45.75,-110.91,1967-07-01,US
1606,Golden_eagle,0,2,45.75,-110.91,1967-07-01,US
1607,Golden_eagle,0,2,45.75,-110.91,1967-07-01,US
1608,Golden_eagle,0,2,45.75,-110.91,1967-07-01,US
1609,Golden_eagle,0,1,46.083330000000004,-110.58,1970-12-01,US
1610,Golden_eagle,0,2,45.75,-110.91,1967-07-01,US
1611,Golden_eagle,0,2,45.75,-110.91,1967-07-01,US
1612,Golden_eagle,0,2,40.33345943070555,-112.0797900601298,1967-07-01,US
1613,Golden_eagle,0,1,61.58333,-72.25,1967-07-01,CA
1614,Golden_eagle,0,1,40.75,-75.91,1967-10-01,US
1615,Golden_eagle,0,2,37.416695372466464,-96.99859760361649,1967-11-01,US
1616,Golden_eagle,0,2,38.416700696283094,-98.665,1967-12-01,US
1617,Golden_eagle,0,1,48.25,-122.41,1968-01-01,US
1618,Golden_eagle,0,1,48.583330000000004,-123.08,1969-11-01,US
1619,Golden_eagle,0,1,40.08333,-111.91,1968-05-01,US
1620,Golden_eagle,0,1,39.91667,-111.91,1968-11-01,US
1621,Golden_eagle,0,1,40.08333,-111.91,1968-05-01,US
1622,Golden_eagle,0,1,40.25,-112.25,1973-09-01,US
1623,Golden_eagle,0,1,45.58333,-120.91000000000001,1968-05-01,US
1624,Golden_eagle,0,1,45.58333,-121.08,1968-08-01,US
1625,Golden_eagle,0,1,43.75,-116.25,1968-05-01,US
1626,Golden_eagle,0,1,43.41667,-116.58,1968-05-01,US
1627,Golden_eagle,0,1,43.41667,-116.58,1971-05-01,US
1628,Golden_eagle,0,1,44.58333,-121.41000000000001,1968-05-01,US
1629,Golden_eagle,0,1,44.416669999999996,-121.24999999999999,1968-10-01,US
1630,Golden_eagle,0,1,43.91667,-120.91000000000001,1968-05-01,US
1631,Golden_eagle,0,1,45.25,-120.25,1968-10-01,US
1632,Golden_eagle,0,1,42.58333,-115.08,1968-06-01,US
1633,Golden_eagle,0,1,42.91667,-113.75,1970-01-01,US
1634,Golden_eagle,0,1,42.91667,-115.25,1968-06-01,US
1635,Golden_eagle,0,1,42.75,-114.91,1976-11-01,US
1636,Golden_eagle,0,1,49.08333,-104.91,1968-06-01,CA
1637,Golden_eagle,0,1,48.41667,-104.41,1975-01-01,US
1638,Golden_eagle,0,1,49.25000000000001,-105.25,1968-06-01,CA
1639,Golden_eagle,0,1,48.916669999999996,-107.58,1985-07-01,US
1640,Golden_eagle,0,1,49.08333,-104.91,1968-06-01,CA
1641,Golden_eagle,0,1,41.08333,-105.58,1968-06-01,US
1642,Golden_eagle,0,1,55.58333,-103.08,1968-07-01,CA
1643,Golden_eagle,0,1,51.91667,-102.08,1970-11-01,CA
1644,Golden_eagle,0,1,42.74999999999999,-84.41000000000001,1969-01-01,US
1645,Golden_eagle,0,1,46.25,-82.58,1969-12-01,CA
1646,Golden_eagle,0,1,43.08333,-115.91,1969-05-01,US
1647,Golden_eagle,0,1,42.91667,-116.08000000000001,1970-03-01,US
1648,Golden_eagle,0,1,41.75,-113.08,1969-05-01,US
1649,Golden_eagle,0,1,41.91667,-113.08,1969-11-01,US
1650,Golden_eagle,0,1,43.08333,-115.91,1969-05-01,US
1651,Golden_eagle,0,1,43.08333,-115.91,1969-05-01,US
1652,Golden_eagle,0,1,43.08333,-116.08000000000001,1972-01-01,US
1653,Golden_eagle,0,1,39.91667,-111.91,1969-05-01,US
1654,Golden_eagle,0,1,40.25,-112.41,1970-01-01,US
1655,Golden_eagle,0,1,43.08333,-115.91,1969-05-01,US
1656,Golden_eagle,0,1,43.08333,-116.08000000000001,1972-03-01,US
1657,Golden_eagle,0,1,43.08333,-115.91,1969-05-01,US
1658,Golden_eagle,0,1,42.75,-114.91,1974-07-01,US
1659,Golden_eagle,0,1,43.08333,-115.91,1969-06-01,US
1660,Golden_eagle,0,1,43.08333,-115.75,1971-03-01,US
1661,Golden_eagle,0,1,45.91667,-103.58,1969-06-01,US
1662,Golden_eagle,0,1,46.083330000000004,-103.41,1969-10-01,US
1663,Golden_eagle,0,1,58.58333,-65.91,1969-07-01,CA
1664,Golden_eagle,0,1,43.08333,-115.91,1970-05-01,US
1665,Golden_eagle,0,1,43.41667,-116.58,1971-05-01,US
1666,Golden_eagle,0,1,42.91667,-115.25,1972-01-01,US
1667,Golden_eagle,0,1,43.08333,-115.91,1970-05-01,US
1668,Golden_eagle,0,1,41.91667,-115.75,1972-04-01,US
1669,Golden_eagle,0,1,43.08333,-115.91,1970-05-01,US
1670,Golden_eagle,0,1,42.91667000000001,-115.75,1972-02-01,US
1671,Golden_eagle,0,1,43.08333,-115.91,1970-05-01,US
1672,Golden_eagle,0,1,43.58333,-115.91,1972-05-01,US
1673,Golden_eagle,0,1,43.08333,-115.91,1970-05-01,US
1674,Golden_eagle,0,1,42.91667,-115.41,1972-04-01,US
1675,Golden_eagle,0,1,43.08333,-115.91,1970-05-01,US
1676,Golden_eagle,0,1,42.91667000000001,-115.75,1973-01-01,US
1677,Golden_eagle,0,1,43.58333,-116.91000000000001,1970-05-01,US
1678,Golden_eagle,0,1,42.91667,-116.08000000000001,1977-11-01,US
1679,Golden_eagle,0,1,42.91667,-116.08000000000001,1978-01-01,US
1680,Golden_eagle,0,1,42.91667,-116.08000000000001,1980-03-01,US
1681,Golden_eagle,0,1,42.91667,-116.08000000000001,1981-01-01,US
